,id,sensor_id,timestamp,time,x,y,z,activity_label,ankle_l_x,ankle_l_y,ankle_l_z,ankle_r_x,ankle_r_y,ankle_r_z,belt_x,belt_y,belt_z,chest_x,chest_y,chest_z,labelWalking,labelFalling,labelLyingDown,labelLying,labelSittingDown,labelSitting,labelStandingFromLying,labelOnAllFours,labelSittingOnTheGround,labelStandingFromSitting,labelStandingFromSittingOnTheGround
138341,E03,010-000-024-033,633790129691292307,27.05.2009 11:22:49:130,1.99746716022,1.29730904102,0.000754907727242,walking,1.99746716022,1.29730904102,0.000754907727242,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138342,E03,010-000-030-096,633790129691562603,27.05.2009 11:22:49:157,2.17580771446,1.1265039444,0.271390408278,walking,,,,2.17580771446,1.1265039444,0.271390408278,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138343,E03,020-000-032-221,633790129692103189,27.05.2009 11:22:49:210,2.34770607948,1.37275445461,1.00682091713,walking,,,,,,,2.34770607948,1.37275445461,1.00682091713,,,,1,0,0,0,0,0,0,0,0,0,0
138344,E03,010-000-030-096,633790129692643772,27.05.2009 11:22:49:263,2.23374342918,1.10981321335,0.217237442732,walking,,,,2.23374342918,1.10981321335,0.217237442732,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138345,E03,020-000-032-221,633790129693184361,27.05.2009 11:22:49:320,2.36705470085,1.43226468563,0.977456331253,walking,,,,,,,2.36705470085,1.43226468563,0.977456331253,,,,1,0,0,0,0,0,0,0,0,0,0
138346,E03,010-000-024-033,633790129693454652,27.05.2009 11:22:49:347,2.00541853905,1.37389147282,0.11369060725,walking,2.00541853905,1.37389147282,0.11369060725,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138347,E03,010-000-030-096,633790129693724950,27.05.2009 11:22:49:373,2.40181469917,1.24987781048,0.0257884729654,walking,,,,2.40181469917,1.24987781048,0.0257884729654,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138348,E03,020-000-033-111,633790129693995249,27.05.2009 11:22:49:400,2.26911473274,1.21737003326,1.38808882236,walking,,,,,,,,,,2.26911473274,1.21737003326,1.38808882236,1,0,0,0,0,0,0,0,0,0,0
138349,E03,020-000-032-221,633790129694265541,27.05.2009 11:22:49:427,2.34762334824,1.40309119225,0.999674797058,walking,,,,,,,2.34762334824,1.40309119225,0.999674797058,,,,1,0,0,0,0,0,0,0,0,0,0
138350,E03,010-000-024-033,633790129694535840,27.05.2009 11:22:49:453,2.11683297157,1.52722990513,-0.137502193451,walking,2.11683297157,1.52722990513,-0.137502193451,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138351,E03,010-000-030-096,633790129694806135,27.05.2009 11:22:49:480,2.40009999275,1.27277266979,0.0874290391803,walking,,,,2.40009999275,1.27277266979,0.0874290391803,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138352,E03,020-000-032-221,633790129695346721,27.05.2009 11:22:49:533,2.38716340065,1.43141281605,1.00956737995,walking,,,,,,,2.38716340065,1.43141281605,1.00956737995,,,,1,0,0,0,0,0,0,0,0,0,0
138353,E03,010-000-024-033,633790129695617019,27.05.2009 11:22:49:563,2.06282711029,1.47125947475,-0.0578025951982,walking,2.06282711029,1.47125947475,-0.0578025951982,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138354,E03,010-000-030-096,633790129695887312,27.05.2009 11:22:49:590,2.21717333794,1.14300596714,0.352012783289,walking,,,,2.21717333794,1.14300596714,0.352012783289,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138355,E03,020-000-033-111,633790129696157602,27.05.2009 11:22:49:617,2.25520396233,1.20161116123,1.3564401865,walking,,,,,,,,,,2.25520396233,1.20161116123,1.3564401865,1,0,0,0,0,0,0,0,0,0,0
138356,E03,020-000-032-221,633790129696427901,27.05.2009 11:22:49:643,2.3664522171,1.3705457449,0.999590992928,walking,,,,,,,2.3664522171,1.3705457449,0.999590992928,,,,1,0,0,0,0,0,0,0,0,0,0
138357,E03,010-000-024-033,633790129696698200,27.05.2009 11:22:49:670,2.10834693909,1.46949088573,-0.0992493703961,walking,2.10834693909,1.46949088573,-0.0992493703961,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138358,E03,010-000-030-096,633790129696968497,27.05.2009 11:22:49:697,2.42337560654,1.30904710293,0.148215949535,walking,,,,2.42337560654,1.30904710293,0.148215949535,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138359,E03,020-000-032-221,633790129697509084,27.05.2009 11:22:49:750,2.36754703522,1.40232563019,0.996934711933,walking,,,,,,,2.36754703522,1.40232563019,0.996934711933,,,,1,0,0,0,0,0,0,0,0,0,0
138360,E03,010-000-024-033,633790129697779375,27.05.2009 11:22:49:777,2.10955572128,1.46652495861,-0.0817007124424,walking,2.10955572128,1.46652495861,-0.0817007124424,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138361,E03,020-000-033-111,633790129698319959,27.05.2009 11:22:49:833,2.2568295002,1.19472074509,1.43777048588,walking,,,,,,,,,,2.2568295002,1.19472074509,1.43777048588,1,0,0,0,0,0,0,0,0,0,0
138362,E03,020-000-032-221,633790129698590252,27.05.2009 11:22:49:860,2.38768696785,1.4324259758,0.998297333717,walking,,,,,,,2.38768696785,1.4324259758,0.998297333717,,,,1,0,0,0,0,0,0,0,0,0,0
138363,E03,010-000-030-096,633790129699130835,27.05.2009 11:22:49:913,2.26721930504,1.06743037701,0.305400639772,walking,,,,2.26721930504,1.06743037701,0.305400639772,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138364,E03,020-000-032-221,633790129699671422,27.05.2009 11:22:49:967,2.38662075996,1.43080675602,1.0087031126,walking,,,,,,,2.38662075996,1.43080675602,1.0087031126,,,,1,0,0,0,0,0,0,0,0,0,0
138365,E03,010-000-024-033,633790129699941714,27.05.2009 11:22:49:993,2.03069615364,1.37532198429,0.122644789517,walking,2.03069615364,1.37532198429,0.122644789517,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138366,E03,010-000-030-096,633790129700212013,27.05.2009 11:22:50:020,2.24011826515,1.06935214996,0.260709017515,walking,,,,2.24011826515,1.06935214996,0.260709017515,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138367,E03,020-000-033-111,633790129700482309,27.05.2009 11:22:50:047,2.27940011024,1.2109183073,1.43246018887,walking,,,,,,,,,,2.27940011024,1.2109183073,1.43246018887,1,0,0,0,0,0,0,0,0,0,0
138368,E03,020-000-032-221,633790129700752600,27.05.2009 11:22:50:077,2.38893890381,1.43527317047,1.00117623806,walking,,,,,,,2.38893890381,1.43527317047,1.00117623806,,,,1,0,0,0,0,0,0,0,0,0,0
138369,E03,010-000-024-033,633790129701022899,27.05.2009 11:22:50:103,2.1073205471,1.49779927731,-0.0542440153658,walking,2.1073205471,1.49779927731,-0.0542440153658,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
138370,E03,010-000-030-096,633790129701293193,27.05.2009 11:22:50:130,2.24162340164,1.08758533001,-0.207442566752,walking,,,,2.24162340164,1.08758533001,-0.207442566752,,,,,,,1,0,0,0,0,0,0,0,0,0,0
