,id,sensor_id,timestamp,time,x,y,z,activity_label,ankle_l_x,ankle_l_y,ankle_l_z,ankle_r_x,ankle_r_y,ankle_r_z,belt_x,belt_y,belt_z,chest_x,chest_y,chest_z,labelWalking,labelFalling,labelLyingDown,labelLying,labelSittingDown,labelSitting,labelStandingFromLying,labelOnAllFours,labelSittingOnTheGround,labelStandingFromSitting,labelStandingFromSittingOnTheGround
89216,D01,010-000-030-096,633790151862537854,27.05.2009 11:59:46:253,1.06796872616,1.29944241047,-0.0944974422455,walking,,,,1.06796872616,1.29944241047,-0.0944974422455,,,,,,,1,0,0,0,0,0,0,0,0,0,0
89217,D01,020-000-033-111,633790151862808148,27.05.2009 11:59:46:280,1.06508636475,1.11087656021,1.35755336285,walking,,,,,,,,,,1.06508636475,1.11087656021,1.35755336285,1,0,0,0,0,0,0,0,0,0,0
89218,D01,010-000-024-033,633790151863078446,27.05.2009 11:59:46:307,1.40286111832,0.908073246479,-0.36005833745,walking,1.40286111832,0.908073246479,-0.36005833745,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
89219,D01,020-000-032-221,633790151863348745,27.05.2009 11:59:46:333,1.26885461807,1.36870265007,0.948488891125,walking,,,,,,,1.26885461807,1.36870265007,0.948488891125,,,,1,0,0,0,0,0,0,0,0,0,0
89220,D01,020-000-033-111,633790151863889326,27.05.2009 11:59:46:390,1.13433003426,1.19089651108,1.28586566448,walking,,,,,,,,,,1.13433003426,1.19089651108,1.28586566448,1,0,0,0,0,0,0,0,0,0,0
89221,D01,010-000-024-033,633790151864159625,27.05.2009 11:59:46:417,1.47714030743,1.382386446,-0.0574636608362,walking,1.47714030743,1.382386446,-0.0574636608362,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
89222,D01,020-000-032-221,633790151864429917,27.05.2009 11:59:46:443,1.25794839859,1.39677083492,0.977325797081,walking,,,,,,,1.25794839859,1.39677083492,0.977325797081,,,,1,0,0,0,0,0,0,0,0,0,0
89223,D01,010-000-030-096,633790151864700212,27.05.2009 11:59:46:470,1.07859635353,1.34010398388,0.0157989803702,walking,,,,1.07859635353,1.34010398388,0.0157989803702,,,,,,,1,0,0,0,0,0,0,0,0,0,0
89224,D01,020-000-033-111,633790151864970502,27.05.2009 11:59:46:497,1.07181406021,1.1493691206,1.3616540432,walking,,,,,,,,,,1.07181406021,1.1493691206,1.3616540432,1,0,0,0,0,0,0,0,0,0,0
89225,D01,010-000-024-033,633790151865240798,27.05.2009 11:59:46:523,1.38570344448,1.23143339157,-0.235024183989,walking,1.38570344448,1.23143339157,-0.235024183989,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
89226,D01,020-000-032-221,633790151865511096,27.05.2009 11:59:46:550,1.30265855789,1.39234614372,0.984034895897,walking,,,,,,,1.30265855789,1.39234614372,0.984034895897,,,,1,0,0,0,0,0,0,0,0,0,0
89227,D01,020-000-033-111,633790151866051682,27.05.2009 11:59:46:607,1.0896487236,1.14178729057,1.36074090004,walking,,,,,,,,,,1.0896487236,1.14178729057,1.36074090004,1,0,0,0,0,0,0,0,0,0,0
89228,D01,010-000-024-033,633790151866321976,27.05.2009 11:59:46:633,1.47592461109,1.45528912544,-0.239253431559,walking,1.47592461109,1.45528912544,-0.239253431559,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
89229,D01,020-000-032-221,633790151866592267,27.05.2009 11:59:46:660,1.26682841778,1.34973394871,0.920869648457,walking,,,,,,,1.26682841778,1.34973394871,0.920869648457,,,,1,0,0,0,0,0,0,0,0,0,0
89230,D01,010-000-030-096,633790151866862562,27.05.2009 11:59:46:687,1.12293279171,1.26121079922,0.00633697304875,walking,,,,1.12293279171,1.26121079922,0.00633697304875,,,,,,,1,0,0,0,0,0,0,0,0,0,0
