,id,sensor_id,timestamp,time,x,y,z,activity_label,ankle_l_x,ankle_l_y,ankle_l_z,ankle_r_x,ankle_r_y,ankle_r_z,belt_x,belt_y,belt_z,chest_x,chest_y,chest_z,labelWalking,labelFalling,labelLyingDown,labelLying,labelSittingDown,labelSitting,labelStandingFromLying,labelOnAllFours,labelSittingOnTheGround,labelStandingFromSitting,labelStandingFromSittingOnTheGround
96679,D02,020-000-032-221,633790155879154201,27.05.2009 12:06:27:917,4.92503976822,2.02708148956,1.01680910587,walking,,,,,,,4.92503976822,2.02708148956,1.01680910587,,,,1,0,0,0,0,0,0,0,0,0,0
96680,D02,010-000-030-096,633790155879424498,27.05.2009 12:06:27:943,4.81972932816,2.47850465775,0.452188968658,walking,,,,4.81972932816,2.47850465775,0.452188968658,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96681,D02,010-000-024-033,633790155879694794,27.05.2009 12:06:27:970,4.68220424652,1.9572917223,0.554675161839,walking,4.68220424652,1.9572917223,0.554675161839,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96682,D02,020-000-032-221,633790155880235377,27.05.2009 12:06:28:023,4.94716835022,2.02879858017,1.03369498253,walking,,,,,,,4.94716835022,2.02879858017,1.03369498253,,,,1,0,0,0,0,0,0,0,0,0,0
96683,D02,010-000-030-096,633790155880505674,27.05.2009 12:06:28:050,4.80179309845,2.47483706474,0.510275304317,walking,,,,4.80179309845,2.47483706474,0.510275304317,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96684,D02,010-000-024-033,633790155880775971,27.05.2009 12:06:28:077,4.77258443832,2.02049350739,0.311559230089,walking,4.77258443832,2.02049350739,0.311559230089,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96685,D02,020-000-032-221,633790155881316551,27.05.2009 12:06:28:130,4.92699098587,2.0287694931,1.02645385265,walking,,,,,,,4.92699098587,2.0287694931,1.02645385265,,,,1,0,0,0,0,0,0,0,0,0,0
96686,D02,010-000-030-096,633790155881586847,27.05.2009 12:06:28:160,4.79656887054,2.46699118614,0.528042316437,walking,,,,4.79656887054,2.46699118614,0.528042316437,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96687,D02,010-000-024-033,633790155881857137,27.05.2009 12:06:28:187,4.68601369858,1.97328388691,0.442846089602,walking,4.68601369858,1.97328388691,0.442846089602,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96688,D02,020-000-032-221,633790155882397721,27.05.2009 12:06:28:240,4.92069959641,1.99883067608,1.01941883564,walking,,,,,,,4.92069959641,1.99883067608,1.01941883564,,,,1,0,0,0,0,0,0,0,0,0,0
96689,D02,010-000-030-096,633790155882668018,27.05.2009 12:06:28:267,4.83128452301,2.42780256271,0.587623894215,walking,,,,4.83128452301,2.42780256271,0.587623894215,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96690,D02,010-000-024-033,633790155882938314,27.05.2009 12:06:28:293,4.74541521072,2.01414251328,0.598699688911,walking,4.74541521072,2.01414251328,0.598699688911,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96691,D02,020-000-032-221,633790155883478899,27.05.2009 12:06:28:347,4.90935134888,2.01231026649,1.02018427849,walking,,,,,,,4.90935134888,2.01231026649,1.02018427849,,,,1,0,0,0,0,0,0,0,0,0,0
96692,D02,010-000-030-096,633790155883749190,27.05.2009 12:06:28:373,4.82748365402,2.47623562813,0.518301904202,walking,,,,4.82748365402,2.47623562813,0.518301904202,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96693,D02,010-000-024-033,633790155884019484,27.05.2009 12:06:28:403,4.66092538834,1.95555007458,0.543950736523,walking,4.66092538834,1.95555007458,0.543950736523,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96694,D02,020-000-032-221,633790155884560069,27.05.2009 12:06:28:457,4.9287276268,2.00978827477,1.03617238998,walking,,,,,,,4.9287276268,2.00978827477,1.03617238998,,,,1,0,0,0,0,0,0,0,0,0,0
96695,D02,010-000-030-096,633790155884830360,27.05.2009 12:06:28:483,4.77076673508,2.54205131531,0.575038075447,walking,,,,4.77076673508,2.54205131531,0.575038075447,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96696,D02,010-000-024-033,633790155885100656,27.05.2009 12:06:28:510,4.7950758934,2.029941082,0.446427613497,walking,4.7950758934,2.029941082,0.446427613497,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96697,D02,020-000-032-221,633790155885641241,27.05.2009 12:06:28:563,4.92473316193,1.99803423882,1.01099181175,walking,,,,,,,4.92473316193,1.99803423882,1.01099181175,,,,1,0,0,0,0,0,0,0,0,0,0
96698,D02,010-000-030-096,633790155885911536,27.05.2009 12:06:28:590,4.79200267792,2.50370240211,0.603675425053,walking,,,,4.79200267792,2.50370240211,0.603675425053,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96699,D02,010-000-024-033,633790155886181826,27.05.2009 12:06:28:617,4.7474822998,1.99074995518,0.388091802597,walking,4.7474822998,1.99074995518,0.388091802597,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96700,D02,010-000-030-096,633790155886992697,27.05.2009 12:06:28:700,4.81526327133,2.54463887215,0.596727609634,walking,,,,4.81526327133,2.54463887215,0.596727609634,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96701,D02,010-000-024-033,633790155887262987,27.05.2009 12:06:28:727,4.73681879044,2.01663017273,0.370552510023,walking,4.73681879044,2.01663017273,0.370552510023,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96702,D02,020-000-032-221,633790155887803569,27.05.2009 12:06:28:780,4.98045635223,1.96507430077,1.05581116676,walking,,,,,,,4.98045635223,1.96507430077,1.05581116676,,,,1,0,0,0,0,0,0,0,0,0,0
96703,D02,010-000-030-096,633790155888073862,27.05.2009 12:06:28:807,4.71764564514,2.59896993637,0.666961193085,walking,,,,4.71764564514,2.59896993637,0.666961193085,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96704,D02,010-000-024-033,633790155888344160,27.05.2009 12:06:28:833,4.77971029282,2.02093172073,0.506425440311,walking,4.77971029282,2.02093172073,0.506425440311,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96705,D02,020-000-032-221,633790155888884744,27.05.2009 12:06:28:890,4.92350053787,1.99170005322,1.0921100378,walking,,,,,,,4.92350053787,1.99170005322,1.0921100378,,,,1,0,0,0,0,0,0,0,0,0,0
96706,D02,010-000-030-096,633790155889155037,27.05.2009 12:06:28:917,4.83809947968,2.45598554611,0.570237517357,walking,,,,4.83809947968,2.45598554611,0.570237517357,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96707,D02,010-000-024-033,633790155889425329,27.05.2009 12:06:28:943,4.74751186371,1.97617006302,0.175465300679,walking,4.74751186371,1.97617006302,0.175465300679,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96708,D02,020-000-032-221,633790155889965912,27.05.2009 12:06:28:997,4.98969268799,2.09351062775,1.14212191105,walking,,,,,,,4.98969268799,2.09351062775,1.14212191105,,,,1,0,0,0,0,0,0,0,0,0,0
96709,D02,010-000-030-096,633790155890236211,27.05.2009 12:06:29:023,4.83793592453,2.45524454117,0.578509747982,walking,,,,4.83793592453,2.45524454117,0.578509747982,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96710,D02,010-000-024-033,633790155890506510,27.05.2009 12:06:29:050,4.67898797989,1.90751695633,0.302801847458,walking,4.67898797989,1.90751695633,0.302801847458,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96711,D02,020-000-032-221,633790155891047097,27.05.2009 12:06:29:103,4.90955018997,1.96541750431,1.05069446564,walking,,,,,,,4.90955018997,1.96541750431,1.05069446564,,,,1,0,0,0,0,0,0,0,0,0,0
96712,D02,010-000-030-096,633790155891317388,27.05.2009 12:06:29:133,5.15083408356,2.02428364754,0.607935130596,walking,,,,5.15083408356,2.02428364754,0.607935130596,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96713,D02,010-000-024-033,633790155891587685,27.05.2009 12:06:29:160,4.78616809845,2.02106833458,0.0207316186279,walking,4.78616809845,2.02106833458,0.0207316186279,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96714,D02,020-000-032-221,633790155892128267,27.05.2009 12:06:29:213,4.88091135025,1.9703567028,1.0237210989,walking,,,,,,,4.88091135025,1.9703567028,1.0237210989,,,,1,0,0,0,0,0,0,0,0,0,0
96715,D02,010-000-030-096,633790155892398562,27.05.2009 12:06:29:240,5.03441762924,2.08981847763,0.255382120609,walking,,,,5.03441762924,2.08981847763,0.255382120609,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96716,D02,010-000-024-033,633790155892668856,27.05.2009 12:06:29:267,4.78434467316,1.72295379639,0.123805835843,walking,4.78434467316,1.72295379639,0.123805835843,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
