,id,sensor_id,timestamp,time,x,y,z,activity_label,ankle_l_x,ankle_l_y,ankle_l_z,ankle_r_x,ankle_r_y,ankle_r_z,belt_x,belt_y,belt_z,chest_x,chest_y,chest_z,labelWalking,labelFalling,labelLyingDown,labelLying,labelSittingDown,labelSitting,labelStandingFromLying,labelOnAllFours,labelSittingOnTheGround,labelStandingFromSitting,labelStandingFromSittingOnTheGround
16847,A04,020-000-032-221,633790237584491404,27.05.2009 14:22:38:450,4.43432617188,2.02235507965,0.972889602184,walking,,,,,,,4.43432617188,2.02235507965,0.972889602184,,,,1,0,0,0,0,0,0,0,0,0,0
16848,A04,010-000-030-096,633790237584761703,27.05.2009 14:22:38:477,4.25659990311,2.21364784241,-0.0632099732757,walking,,,,4.25659990311,2.21364784241,-0.0632099732757,,,,,,,1,0,0,0,0,0,0,0,0,0,0
16849,A04,010-000-024-033,633790237585032002,27.05.2009 14:22:38:503,4.55214166641,2.24663233757,0.318742334843,walking,4.55214166641,2.24663233757,0.318742334843,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
16850,A04,020-000-033-111,633790237585302295,27.05.2009 14:22:38:530,4.32280302048,2.03195047379,1.36311364174,walking,,,,,,,,,,4.32280302048,2.03195047379,1.36311364174,1,0,0,0,0,0,0,0,0,0,0
16851,A04,020-000-032-221,633790237585572594,27.05.2009 14:22:38:557,4.32070016861,1.98851120472,0.947000324726,walking,,,,,,,4.32070016861,1.98851120472,0.947000324726,,,,1,0,0,0,0,0,0,0,0,0,0
16852,A04,010-000-030-096,633790237585842884,27.05.2009 14:22:38:583,4.25877714157,2.21919441223,-0.0818994343281,walking,,,,4.25877714157,2.21919441223,-0.0818994343281,,,,,,,1,0,0,0,0,0,0,0,0,0,0
16853,A04,020-000-033-111,633790237586383468,27.05.2009 14:22:38:640,4.35948228836,2.10959076881,1.39502716064,walking,,,,,,,,,,4.35948228836,2.10959076881,1.39502716064,1,0,0,0,0,0,0,0,0,0,0
16854,A04,020-000-032-221,633790237586653766,27.05.2009 14:22:38:667,4.33055448532,2.04564881325,0.941369652748,walking,,,,,,,4.33055448532,2.04564881325,0.941369652748,,,,1,0,0,0,0,0,0,0,0,0,0
16855,A04,010-000-024-033,633790237587194355,27.05.2009 14:22:38:720,4.35954904556,1.9152752161,0.451676428318,walking,4.35954904556,1.9152752161,0.451676428318,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
16856,A04,020-000-033-111,633790237587464651,27.05.2009 14:22:38:747,4.29327106476,2.07531714439,1.34539484978,walking,,,,,,,,,,4.29327106476,2.07531714439,1.34539484978,1,0,0,0,0,0,0,0,0,0,0
16857,A04,020-000-032-221,633790237587734941,27.05.2009 14:22:38:773,3.34564566612,1.58006501198,0.943961381912,walking,,,,,,,3.34564566612,1.58006501198,0.943961381912,,,,1,0,0,0,0,0,0,0,0,0,0
16858,A04,010-000-030-096,633790237588005238,27.05.2009 14:22:38:800,4.23654556274,2.22879981995,-0.0549295395613,walking,,,,4.23654556274,2.22879981995,-0.0549295395613,,,,,,,1,0,0,0,0,0,0,0,0,0,0
16859,A04,020-000-033-111,633790237588545827,27.05.2009 14:22:38:853,4.29844713211,2.13324379921,1.32327103615,walking,,,,,,,,,,4.29844713211,2.13324379921,1.32327103615,1,0,0,0,0,0,0,0,0,0,0
16860,A04,020-000-032-221,633790237588816123,27.05.2009 14:22:38:880,0.0210599265993,3.4019536972,2.60028886795,walking,,,,,,,0.0210599265993,3.4019536972,2.60028886795,,,,1,0,0,0,0,0,0,0,0,0,0
16861,A04,010-000-030-096,633790237589086415,27.05.2009 14:22:38:910,4.37636756897,2.13922190666,0.425696313381,walking,,,,4.37636756897,2.13922190666,0.425696313381,,,,,,,1,0,0,0,0,0,0,0,0,0,0
16862,A04,010-000-024-033,633790237589356707,27.05.2009 14:22:38:937,3.89269447327,2.10977768898,0.471690237522,walking,3.89269447327,2.10977768898,0.471690237522,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
16863,A04,020-000-033-111,633790237589627000,27.05.2009 14:22:38:963,4.27580308914,2.10271811485,1.36005544662,walking,,,,,,,,,,4.27580308914,2.10271811485,1.36005544662,1,0,0,0,0,0,0,0,0,0,0
16864,A04,020-000-032-221,633790237589897291,27.05.2009 14:22:38:990,4.25774097443,1.91020858288,0.985610842705,walking,,,,,,,4.25774097443,1.91020858288,0.985610842705,,,,1,0,0,0,0,0,0,0,0,0,0
16865,A04,010-000-030-096,633790237590167587,27.05.2009 14:22:39:017,4.05779933929,2.09336400032,0.117492087185,walking,,,,4.05779933929,2.09336400032,0.117492087185,,,,,,,1,0,0,0,0,0,0,0,0,0,0
16866,A04,010-000-030-096,633790237591248755,27.05.2009 14:22:39:123,4.15594768524,2.30135822296,-0.0222614686936,walking,,,,4.15594768524,2.30135822296,-0.0222614686936,,,,,,,1,0,0,0,0,0,0,0,0,0,0
16867,A04,010-000-024-033,633790237591519054,27.05.2009 14:22:39:153,4.17797136307,2.00237894058,0.645591497421,walking,4.17797136307,2.00237894058,0.645591497421,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
