,id,sensor_id,timestamp,time,x,y,z,activity_label,ankle_l_x,ankle_l_y,ankle_l_z,ankle_r_x,ankle_r_y,ankle_r_z,belt_x,belt_y,belt_z,chest_x,chest_y,chest_z,labelWalking,labelFalling,labelLyingDown,labelLying,labelSittingDown,labelSitting,labelStandingFromLying,labelOnAllFours,labelSittingOnTheGround,labelStandingFromSitting,labelStandingFromSittingOnTheGround
109657,D04,010-000-024-033,633790164964539160,27.05.2009 12:21:36:453,5.31925773621,2.14848423004,-0.141306996346,walking,5.31925773621,2.14848423004,-0.141306996346,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
109658,D04,020-000-032-221,633790164964809451,27.05.2009 12:21:36:480,5.35482025146,1.86514508724,1.06651115417,walking,,,,,,,5.35482025146,1.86514508724,1.06651115417,,,,1,0,0,0,0,0,0,0,0,0,0
109659,D04,010-000-024-033,633790164965620328,27.05.2009 12:21:36:563,5.11385440826,1.99086225033,0.0827453285456,walking,5.11385440826,1.99086225033,0.0827453285456,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
109660,D04,020-000-032-221,633790164965890619,27.05.2009 12:21:36:590,5.28401374817,1.90543830395,1.05437219143,walking,,,,,,,5.28401374817,1.90543830395,1.05437219143,,,,1,0,0,0,0,0,0,0,0,0,0
109661,D04,010-000-030-096,633790164966160915,27.05.2009 12:21:36:617,5.17927503586,1.86433601379,0.170647352934,walking,,,,5.17927503586,1.86433601379,0.170647352934,,,,,,,1,0,0,0,0,0,0,0,0,0,0
109662,D04,020-000-033-111,633790164966431205,27.05.2009 12:21:36:643,5.23438739777,2.0731921196,1.51452612877,walking,,,,,,,,,,5.23438739777,2.0731921196,1.51452612877,1,0,0,0,0,0,0,0,0,0,0
109663,D04,010-000-024-033,633790164966701497,27.05.2009 12:21:36:670,5.10317516327,1.91740202904,-0.0120760016143,walking,5.10317516327,1.91740202904,-0.0120760016143,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
109664,D04,020-000-032-221,633790164966971788,27.05.2009 12:21:36:697,5.32032108307,1.91771662235,1.07725918293,walking,,,,,,,5.32032108307,1.91771662235,1.07725918293,,,,1,0,0,0,0,0,0,0,0,0,0
109665,D04,010-000-030-096,633790164967242081,27.05.2009 12:21:36:723,5.14163970947,1.88458657265,0.32120847702,walking,,,,5.14163970947,1.88458657265,0.32120847702,,,,,,,1,0,0,0,0,0,0,0,0,0,0
109666,D04,010-000-024-033,633790164967782663,27.05.2009 12:21:36:777,5.11501455307,1.91361701488,-0.038069691509,walking,5.11501455307,1.91361701488,-0.038069691509,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
