,id,sensor_id,timestamps,x,y,z,activity_label,ankle_l_x,ankle_l_y,ankle_l_z,ankle_r_x,ankle_r_y,ankle_r_z,belt_x,belt_y,belt_z,chest_x,chest_y,chest_z,labelWalking,labelFalling,labelLyingDown,labelLying,labelSittingDown,labelSitting,labelStandingFromLying,labelOnAllFours,labelSittingOnTheGround,labelStandingFromSitting,labelStandingFromSittingOnTheGround
63920,C02,020-000-032-221,1243438261729999872,5.13872528076,2.16254258156,0.823040962219,walking,,,,,,,5.13872528076,2.16254258156,0.823040962219,,,,1,0,0,0,0,0,0,0,0,0,0
63921,C02,010-000-024-033,1243438261756999936,5.08803367615,2.05341148376,0.0843922719359,walking,5.08803367615,2.05341148376,0.0843922719359,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
63922,C02,010-000-030-096,1243438261783000064,5.30025577545,2.09391212463,0.326289117336,walking,,,,5.30025577545,2.09391212463,0.326289117336,,,,,,,1,0,0,0,0,0,0,0,0,0,0
63923,C02,020-000-033-111,1243438261809999872,5.2512178421,2.34206938744,1.53481137753,walking,,,,,,,,,,5.2512178421,2.34206938744,1.53481137753,1,0,0,0,0,0,0,0,0,0,0
63924,C02,020-000-032-221,1243438261836999936,5.15523767471,2.1593735218,0.843310296535,walking,,,,,,,5.15523767471,2.1593735218,0.843310296535,,,,1,0,0,0,0,0,0,0,0,0,0
63925,C02,010-000-024-033,1243438261863000064,5.1756696701,2.05329155922,-0.115698456764,walking,5.1756696701,2.05329155922,-0.115698456764,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
63926,C02,010-000-030-096,1243438261892999936,5.14532375336,1.9876292944,0.312443614006,walking,,,,5.14532375336,1.9876292944,0.312443614006,,,,,,,1,0,0,0,0,0,0,0,0,0,0
63927,C02,020-000-032-221,1243438261947000064,5.13689756393,2.17620825768,0.853325843811,walking,,,,,,,5.13689756393,2.17620825768,0.853325843811,,,,1,0,0,0,0,0,0,0,0,0,0
63928,C02,010-000-024-033,1243438261972999936,5.1542634964,1.99798905849,-0.1095520854,walking,5.1542634964,1.99798905849,-0.1095520854,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
63929,C02,010-000-030-096,1243438262000000000,5.2002825737,2.04964470863,0.290761232376,walking,,,,5.2002825737,2.04964470863,0.290761232376,,,,,,,1,0,0,0,0,0,0,0,0,0,0
