,id,sensor_id,timestamps,x,y,z,activity_label,ankle_l_x,ankle_l_y,ankle_l_z,ankle_r_x,ankle_r_y,ankle_r_z,belt_x,belt_y,belt_z,chest_x,chest_y,chest_z,labelWalking,labelFalling,labelLyingDown,labelLying,labelSittingDown,labelSitting,labelStandingFromLying,labelOnAllFours,labelSittingOnTheGround,labelStandingFromSitting,labelStandingFromSittingOnTheGround
57623,C01,020-000-032-221,1243436752449999872,1.01253271103,1.27584147453,0.79857981205,walking,,,,,,,1.01253271103,1.27584147453,0.79857981205,,,,1,0,0,0,0,0,0,0,0,0,0
57624,C01,010-000-024-033,1243436752507000064,1.1253131628,1.35610866547,-0.235418841243,walking,1.1253131628,1.35610866547,-0.235418841243,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57625,C01,020-000-033-111,1243436752532999936,0.79904538393,1.14355957508,1.38040745258,walking,,,,,,,,,,0.79904538393,1.14355957508,1.38040745258,1,0,0,0,0,0,0,0,0,0,0
57626,C01,020-000-032-221,1243436752560000000,1.02002120018,1.26307690144,0.790539085865,walking,,,,,,,1.02002120018,1.26307690144,0.790539085865,,,,1,0,0,0,0,0,0,0,0,0,0
57627,C01,010-000-030-096,1243436752587000064,0.744274616241,1.74782276154,-0.0860692858696,walking,,,,0.744274616241,1.74782276154,-0.0860692858696,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57628,C01,010-000-024-033,1243436752612999936,1.02612006664,1.17025530338,-0.0879966169596,walking,1.02612006664,1.17025530338,-0.0879966169596,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57629,C01,020-000-032-221,1243436752667000064,1.0094666481,1.27205145359,0.79999423027,walking,,,,,,,1.0094666481,1.27205145359,0.79999423027,,,,1,0,0,0,0,0,0,0,0,0,0
57630,C01,010-000-030-096,1243436752692999936,0.788504958153,1.30255866051,-0.0192219112068,walking,,,,0.788504958153,1.30255866051,-0.0192219112068,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57631,C01,010-000-024-033,1243436752723000064,1.16201674938,1.36825251579,-0.108403161168,walking,1.16201674938,1.36825251579,-0.108403161168,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57632,C01,020-000-033-111,1243436752750000128,0.787709951401,1.13495123386,1.37493956089,walking,,,,,,,,,,0.787709951401,1.13495123386,1.37493956089,1,0,0,0,0,0,0,0,0,0,0
57633,C01,020-000-032-221,1243436752776999936,1.0367500782,1.28705358505,0.841863036156,walking,,,,,,,1.0367500782,1.28705358505,0.841863036156,,,,1,0,0,0,0,0,0,0,0,0,0
57634,C01,010-000-030-096,1243436752803000064,0.887231767178,1.38608503342,0.0627248212695,walking,,,,0.887231767178,1.38608503342,0.0627248212695,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57635,C01,010-000-024-033,1243436752830000128,0.906360566616,0.767498672009,-0.457772940397,walking,0.906360566616,0.767498672009,-0.457772940397,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57636,C01,020-000-032-221,1243436752883000064,1.03826332092,1.27069318295,0.816128969193,walking,,,,,,,1.03826332092,1.27069318295,0.816128969193,,,,1,0,0,0,0,0,0,0,0,0,0
57637,C01,010-000-030-096,1243436752910000128,0.70609331131,1.76679587364,-0.092264726758,walking,,,,0.70609331131,1.76679587364,-0.092264726758,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57638,C01,010-000-024-033,1243436752936999936,1.06390857697,1.21228122711,-0.147606030107,walking,1.06390857697,1.21228122711,-0.147606030107,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57639,C01,020-000-033-111,1243436752967000064,0.803973555565,1.16459918022,1.3362582922,walking,,,,,,,,,,0.803973555565,1.16459918022,1.3362582922,1,0,0,0,0,0,0,0,0,0,0
57640,C01,020-000-032-221,1243436752992999936,1.03875637054,1.27320742607,0.812777578831,walking,,,,,,,1.03875637054,1.27320742607,0.812777578831,,,,1,0,0,0,0,0,0,0,0,0,0
57641,C01,010-000-030-096,1243436753020000000,0.775893568993,1.32204949856,-0.106023982167,walking,,,,0.775893568993,1.32204949856,-0.106023982167,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57642,C01,010-000-024-033,1243436753047000064,1.09633517265,1.23337709904,-0.17384660244,walking,1.09633517265,1.23337709904,-0.17384660244,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57643,C01,020-000-032-221,1243436753100000000,1.02261245251,1.32277190685,0.791882395744,walking,,,,,,,1.02261245251,1.32277190685,0.791882395744,,,,1,0,0,0,0,0,0,0,0,0,0
57644,C01,010-000-030-096,1243436753127000064,0.822154939175,1.41726899147,-0.0686099901795,walking,,,,0.822154939175,1.41726899147,-0.0686099901795,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57645,C01,010-000-024-033,1243436753152999936,0.988706290722,1.15539038181,-0.1183777228,walking,0.988706290722,1.15539038181,-0.1183777228,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57646,C01,020-000-033-111,1243436753180000000,0.817979633808,1.17290449142,1.35642659664,walking,,,,,,,,,,0.817979633808,1.17290449142,1.35642659664,1,0,0,0,0,0,0,0,0,0,0
57647,C01,020-000-032-221,1243436753209999872,1.02245283127,1.25542354584,0.800388157368,walking,,,,,,,1.02245283127,1.25542354584,0.800388157368,,,,1,0,0,0,0,0,0,0,0,0,0
57648,C01,010-000-030-096,1243436753236999936,0.738161325455,1.28632640839,-0.057981684804,walking,,,,0.738161325455,1.28632640839,-0.057981684804,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57649,C01,010-000-024-033,1243436753263000064,1.1271160841,1.31966757774,-0.159346520901,walking,1.1271160841,1.31966757774,-0.159346520901,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57650,C01,020-000-032-221,1243436753316999936,1.04842221737,1.28666603565,0.810025155544,walking,,,,,,,1.04842221737,1.28666603565,0.810025155544,,,,1,0,0,0,0,0,0,0,0,0,0
57651,C01,010-000-030-096,1243436753343000064,0.736099123955,1.29746353626,-0.100617811084,walking,,,,0.736099123955,1.29746353626,-0.100617811084,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57652,C01,010-000-024-033,1243436753369999872,1.13445365429,1.35939538479,-0.193923652172,walking,1.13445365429,1.35939538479,-0.193923652172,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57653,C01,020-000-033-111,1243436753396999936,0.802453279495,1.18753814697,1.34518420696,walking,,,,,,,,,,0.802453279495,1.18753814697,1.34518420696,1,0,0,0,0,0,0,0,0,0,0
57654,C01,020-000-032-221,1243436753423000064,1.04236710072,1.28366291523,0.828738570213,walking,,,,,,,1.04236710072,1.28366291523,0.828738570213,,,,1,0,0,0,0,0,0,0,0,0,0
57655,C01,010-000-030-096,1243436753452999936,0.670663118362,1.28271925449,-0.332909911871,walking,,,,0.670663118362,1.28271925449,-0.332909911871,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57656,C01,010-000-024-033,1243436753480000000,1.15965890884,1.3728364706,-0.108619101346,walking,1.15965890884,1.3728364706,-0.108619101346,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57657,C01,020-000-032-221,1243436753532999936,1.02468669415,1.29878520966,0.796874523163,walking,,,,,,,1.02468669415,1.29878520966,0.796874523163,,,,1,0,0,0,0,0,0,0,0,0,0
57658,C01,010-000-030-096,1243436753560000000,0.724486708641,1.32744908333,-0.100207865238,walking,,,,0.724486708641,1.32744908333,-0.100207865238,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57659,C01,010-000-024-033,1243436753587000064,1.12431156635,1.34211468697,-0.171246424317,walking,1.12431156635,1.34211468697,-0.171246424317,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57660,C01,020-000-033-111,1243436753612999936,0.816849172115,1.20951879025,1.34004294872,walking,,,,,,,,,,0.816849172115,1.20951879025,1.34004294872,1,0,0,0,0,0,0,0,0,0,0
57661,C01,020-000-032-221,1243436753640000000,1.04899895191,1.33281445503,0.810321509838,walking,,,,,,,1.04899895191,1.33281445503,0.810321509838,,,,1,0,0,0,0,0,0,0,0,0,0
57662,C01,010-000-030-096,1243436753667000064,0.877444446087,1.35246670246,-0.108520694077,walking,,,,0.877444446087,1.35246670246,-0.108520694077,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57663,C01,020-000-032-221,1243436753750000128,1.04984343052,1.34187817574,0.806196212769,walking,,,,,,,1.04984343052,1.34187817574,0.806196212769,,,,1,0,0,0,0,0,0,0,0,0,0
57664,C01,010-000-030-096,1243436753776999936,0.764027059078,1.2906255722,-0.191973030567,walking,,,,0.764027059078,1.2906255722,-0.191973030567,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57665,C01,010-000-024-033,1243436753803000064,1.02610313892,1.1555775404,-0.0802458971739,walking,1.02610313892,1.1555775404,-0.0802458971739,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
57666,C01,020-000-033-111,1243436753830000128,0.82562315464,1.2421400547,1.33045828342,walking,,,,,,,,,,0.82562315464,1.2421400547,1.33045828342,1,0,0,0,0,0,0,0,0,0,0
57667,C01,020-000-032-221,1243436753856999936,1.05167508125,1.3269752264,0.810055673122,walking,,,,,,,1.05167508125,1.3269752264,0.810055673122,,,,1,0,0,0,0,0,0,0,0,0,0
57668,C01,010-000-030-096,1243436753883000064,0.763294279575,1.37473368645,-0.00082075712271,walking,,,,0.763294279575,1.37473368645,-0.00082075712271,,,,,,,1,0,0,0,0,0,0,0,0,0,0
