,id,sensor_id,timestamps,x,y,z,activity_label,ankle_l_x,ankle_l_y,ankle_l_z,ankle_r_x,ankle_r_y,ankle_r_z,belt_x,belt_y,belt_z,chest_x,chest_y,chest_z,labelWalking,labelFalling,labelLyingDown,labelLying,labelSittingDown,labelSitting,labelStandingFromLying,labelOnAllFours,labelSittingOnTheGround,labelStandingFromSitting,labelStandingFromSittingOnTheGround
96679,D02,020-000-032-221,1243425987916999936,4.92503976822,2.02708148956,1.01680910587,walking,,,,,,,4.92503976822,2.02708148956,1.01680910587,,,,1,0,0,0,0,0,0,0,0,0,0
96680,D02,010-000-030-096,1243425987943000064,4.81972932816,2.47850465775,0.452188968658,walking,,,,4.81972932816,2.47850465775,0.452188968658,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96681,D02,010-000-024-033,1243425987969999872,4.68220424652,1.9572917223,0.554675161839,walking,4.68220424652,1.9572917223,0.554675161839,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96682,D02,020-000-032-221,1243425988023000064,4.94716835022,2.02879858017,1.03369498253,walking,,,,,,,4.94716835022,2.02879858017,1.03369498253,,,,1,0,0,0,0,0,0,0,0,0,0
96683,D02,010-000-030-096,1243425988049999872,4.80179309845,2.47483706474,0.510275304317,walking,,,,4.80179309845,2.47483706474,0.510275304317,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96684,D02,010-000-024-033,1243425988076999936,4.77258443832,2.02049350739,0.311559230089,walking,4.77258443832,2.02049350739,0.311559230089,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96685,D02,020-000-032-221,1243425988129999872,4.92699098587,2.0287694931,1.02645385265,walking,,,,,,,4.92699098587,2.0287694931,1.02645385265,,,,1,0,0,0,0,0,0,0,0,0,0
96686,D02,010-000-030-096,1243425988160000000,4.79656887054,2.46699118614,0.528042316437,walking,,,,4.79656887054,2.46699118614,0.528042316437,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96687,D02,010-000-024-033,1243425988187000064,4.68601369858,1.97328388691,0.442846089602,walking,4.68601369858,1.97328388691,0.442846089602,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
96688,D02,020-000-032-221,1243425988240000000,4.92069959641,1.99883067608,1.01941883564,walking,,,,,,,4.92069959641,1.99883067608,1.01941883564,,,,1,0,0,0,0,0,0,0,0,0,0
96689,D02,010-000-030-096,1243425988267000064,4.83128452301,2.42780256271,0.587623894215,walking,,,,4.83128452301,2.42780256271,0.587623894215,,,,,,,1,0,0,0,0,0,0,0,0,0,0
