,id,sensor_id,timestamps,x,y,z,activity_label,ankle_l_x,ankle_l_y,ankle_l_z,ankle_r_x,ankle_r_y,ankle_r_z,belt_x,belt_y,belt_z,chest_x,chest_y,chest_z,labelWalking,labelFalling,labelLyingDown,labelLying,labelSittingDown,labelSitting,labelStandingFromLying,labelOnAllFours,labelSittingOnTheGround,labelStandingFromSitting,labelStandingFromSittingOnTheGround
40211,B03,020-000-033-111,1243431058076999936,3.34958004951,2.06000590324,1.39495337009,walking,,,,,,,,,,3.34958004951,2.06000590324,1.39495337009,1,0,0,0,0,0,0,0,0,0,0
40212,B03,010-000-024-033,1243431058103000064,3.07464599609,2.04090571404,0.181418180466,walking,3.07464599609,2.04090571404,0.181418180466,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40213,B03,020-000-032-221,1243431058129999872,3.34626150131,2.05468559265,1.01315319538,walking,,,,,,,3.34626150131,2.05468559265,1.01315319538,,,,1,0,0,0,0,0,0,0,0,0,0
40214,B03,010-000-024-033,1243431058209999872,3.0490219593,2.04466629028,0.145272612572,walking,3.0490219593,2.04466629028,0.145272612572,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40215,B03,010-000-030-096,1243431058267000064,3.22822833061,1.8163664341,0.042904227972,walking,,,,3.22822833061,1.8163664341,0.042904227972,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40216,B03,020-000-033-111,1243431058292999936,3.15043234825,2.08400988579,1.27023589611,walking,,,,,,,,,,3.15043234825,2.08400988579,1.27023589611,1,0,0,0,0,0,0,0,0,0,0
40217,B03,010-000-024-033,1243431058320000000,3.06174039841,2.0314116478,0.162219300866,walking,3.06174039841,2.0314116478,0.162219300866,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40218,B03,020-000-032-221,1243431058347000064,3.26278614998,2.1638982296,1.00517988205,walking,,,,,,,3.26278614998,2.1638982296,1.00517988205,,,,1,0,0,0,0,0,0,0,0,0,0
40219,B03,010-000-030-096,1243431058372999936,3.1666264534,1.77964198589,0.0687880963087,walking,,,,3.1666264534,1.77964198589,0.0687880963087,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40220,B03,010-000-024-033,1243431058427000064,3.06324720383,2.06797647476,0.209246054292,walking,3.06324720383,2.06797647476,0.209246054292,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40221,B03,020-000-032-221,1243431058452999936,3.38934969902,2.16319131851,1.04037499428,walking,,,,,,,3.38934969902,2.16319131851,1.04037499428,,,,1,0,0,0,0,0,0,0,0,0,0
40222,B03,010-000-030-096,1243431058480000000,3.20916032791,1.71261119843,0.272601425648,walking,,,,3.20916032791,1.71261119843,0.272601425648,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40223,B03,020-000-033-111,1243431058510000128,3.15917062759,2.09954786301,1.21341645718,walking,,,,,,,,,,3.15917062759,2.09954786301,1.21341645718,1,0,0,0,0,0,0,0,0,0,0
40224,B03,010-000-024-033,1243431058536999936,3.16084051132,2.22883343697,0.368435889482,walking,3.16084051132,2.22883343697,0.368435889482,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40225,B03,020-000-032-221,1243431058563000064,3.32704138756,2.07947444916,0.982009470463,walking,,,,,,,3.32704138756,2.07947444916,0.982009470463,,,,1,0,0,0,0,0,0,0,0,0,0
40226,B03,010-000-030-096,1243431058590000128,3.01442551613,1.89507639408,0.0515980497003,walking,,,,3.01442551613,1.89507639408,0.0515980497003,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40227,B03,010-000-024-033,1243431058643000064,3.06790018082,2.02295255661,0.204036176205,walking,3.06790018082,2.02295255661,0.204036176205,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40228,B03,020-000-032-221,1243431058670000128,4.09854364395,2.06210064888,1.30823802948,walking,,,,,,,4.09854364395,2.06210064888,1.30823802948,,,,1,0,0,0,0,0,0,0,0,0,0
40229,B03,010-000-030-096,1243431058696999936,3.20251560211,1.78269696236,0.134199008346,walking,,,,3.20251560211,1.78269696236,0.134199008346,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40230,B03,020-000-033-111,1243431058723000064,3.16368508339,2.13465261459,1.32802152634,walking,,,,,,,,,,3.16368508339,2.13465261459,1.32802152634,1,0,0,0,0,0,0,0,0,0,0
40231,B03,010-000-024-033,1243431058752999936,3.07425475121,1.99575018883,0.200051084161,walking,3.07425475121,1.99575018883,0.200051084161,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40232,B03,020-000-032-221,1243431058780000000,3.37043738365,2.12796020508,1.02730619907,walking,,,,,,,3.37043738365,2.12796020508,1.02730619907,,,,1,0,0,0,0,0,0,0,0,0,0
40233,B03,010-000-030-096,1243431058807000064,3.18092393875,1.81625878811,0.0648232698441,walking,,,,3.18092393875,1.81625878811,0.0648232698441,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40234,B03,010-000-024-033,1243431058860000000,3.06467866898,2.0655143261,0.200251683593,walking,3.06467866898,2.0655143261,0.200251683593,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40235,B03,010-000-030-096,1243431058912999936,3.16379857063,1.80287718773,0.175915941596,walking,,,,3.16379857063,1.80287718773,0.175915941596,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40236,B03,020-000-033-111,1243431058940000000,3.07808017731,2.08629512787,1.34872066975,walking,,,,,,,,,,3.07808017731,2.08629512787,1.34872066975,1,0,0,0,0,0,0,0,0,0,0
40237,B03,010-000-024-033,1243431058967000064,3.0531129837,2.01027011871,0.169437795877,walking,3.0531129837,2.01027011871,0.169437795877,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40238,B03,020-000-032-221,1243431058996999936,3.40067696571,2.33328914642,1.10959482193,walking,,,,,,,3.40067696571,2.33328914642,1.10959482193,,,,1,0,0,0,0,0,0,0,0,0,0
40239,B03,010-000-030-096,1243431059023000064,3.16176819801,1.80284643173,0.184339076281,walking,,,,3.16176819801,1.80284643173,0.184339076281,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40240,B03,010-000-024-033,1243431059076999936,3.05230379105,2.00703978539,0.16959528625,walking,3.05230379105,2.00703978539,0.16959528625,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40241,B03,020-000-032-221,1243431059103000064,3.34519600868,2.18379426003,1.06819748878,walking,,,,,,,3.34519600868,2.18379426003,1.06819748878,,,,1,0,0,0,0,0,0,0,0,0,0
40242,B03,010-000-030-096,1243431059129999872,3.09677457809,1.86132442951,0.145642921329,walking,,,,3.09677457809,1.86132442951,0.145642921329,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40243,B03,020-000-033-111,1243431059156999936,3.16147351265,2.08874869347,1.24081814289,walking,,,,,,,,,,3.16147351265,2.08874869347,1.24081814289,1,0,0,0,0,0,0,0,0,0,0
40244,B03,020-000-032-221,1243431059209999872,3.35065150261,2.28160047531,1.16871643066,walking,,,,,,,3.35065150261,2.28160047531,1.16871643066,,,,1,0,0,0,0,0,0,0,0,0,0
40245,B03,010-000-030-096,1243431059240000000,3.16045045853,2.10955071449,0.13802818954,walking,,,,3.16045045853,2.10955071449,0.13802818954,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40246,B03,010-000-024-033,1243431059292999936,3.05470943451,2.04460930824,0.162150815129,walking,3.05470943451,2.04460930824,0.162150815129,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40247,B03,020-000-032-221,1243431059320000000,3.63965320587,2.28386688232,0.923688471317,walking,,,,,,,3.63965320587,2.28386688232,0.923688471317,,,,1,0,0,0,0,0,0,0,0,0,0
40248,B03,010-000-030-096,1243431059347000064,3.18643021584,1.91229593754,0.165458485484,walking,,,,3.18643021584,1.91229593754,0.165458485484,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40249,B03,020-000-033-111,1243431059372999936,3.09896230698,2.16245222092,1.21629083157,walking,,,,,,,,,,3.09896230698,2.16245222092,1.21629083157,1,0,0,0,0,0,0,0,0,0,0
40250,B03,010-000-024-033,1243431059400000000,3.04351973534,2.0346531868,0.18235398829,walking,3.04351973534,2.0346531868,0.18235398829,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40251,B03,020-000-032-221,1243431059427000064,3.49066448212,2.29333853722,1.06271266937,walking,,,,,,,3.49066448212,2.29333853722,1.06271266937,,,,1,0,0,0,0,0,0,0,0,0,0
40252,B03,010-000-030-096,1243431059452999936,3.17816305161,1.78044641018,0.168246075511,walking,,,,3.17816305161,1.78044641018,0.168246075511,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40253,B03,010-000-024-033,1243431059510000128,3.05852818489,2.01842451096,0.109878957272,walking,3.05852818489,2.01842451096,0.109878957272,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40254,B03,020-000-032-221,1243431059536999936,3.31852483749,2.28460788727,1.16319358349,walking,,,,,,,3.31852483749,2.28460788727,1.16319358349,,,,1,0,0,0,0,0,0,0,0,0,0
40255,B03,010-000-030-096,1243431059563000064,3.05753469467,1.94421160221,0.0441090762615,walking,,,,3.05753469467,1.94421160221,0.0441090762615,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40256,B03,020-000-033-111,1243431059590000128,3.13654303551,2.14925670624,1.21679520607,walking,,,,,,,,,,3.13654303551,2.14925670624,1.21679520607,1,0,0,0,0,0,0,0,0,0,0
40257,B03,020-000-032-221,1243431059643000064,3.54907679558,2.26399874687,1.10352241993,walking,,,,,,,3.54907679558,2.26399874687,1.10352241993,,,,1,0,0,0,0,0,0,0,0,0,0
40258,B03,010-000-030-096,1243431059670000128,3.21745610237,1.78019416332,0.0085310973227,walking,,,,3.21745610237,1.78019416332,0.0085310973227,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40259,B03,010-000-024-033,1243431059727000064,3.04545497894,2.03316020966,0.0729590430856,walking,3.04545497894,2.03316020966,0.0729590430856,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40260,B03,020-000-032-221,1243431059752999936,3.44741463661,2.25873303413,0.994039356709,walking,,,,,,,3.44741463661,2.25873303413,0.994039356709,,,,1,0,0,0,0,0,0,0,0,0,0
40261,B03,010-000-030-096,1243431059780000000,3.22342920303,1.80823588371,0.00863156374544,walking,,,,3.22342920303,1.80823588371,0.00863156374544,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40262,B03,020-000-033-111,1243431059807000064,3.13992285728,2.14760971069,1.24369716644,walking,,,,,,,,,,3.13992285728,2.14760971069,1.24369716644,1,0,0,0,0,0,0,0,0,0,0
40263,B03,010-000-024-033,1243431059832999936,3.03943014145,2.03015184402,0.161725699902,walking,3.03943014145,2.03015184402,0.161725699902,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40264,B03,020-000-032-221,1243431059860000000,3.40390872955,2.24077653885,0.980975151062,walking,,,,,,,3.40390872955,2.24077653885,0.980975151062,,,,1,0,0,0,0,0,0,0,0,0,0
40265,B03,010-000-030-096,1243431059887000064,3.2163631916,1.81073391438,0.0815547183156,walking,,,,3.2163631916,1.81073391438,0.0815547183156,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40266,B03,010-000-024-033,1243431059940000000,3.04538059235,2.05226206779,0.177665501833,walking,3.04538059235,2.05226206779,0.177665501833,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40267,B03,020-000-032-221,1243431059967000064,3.40353894234,2.3809940815,1.06066393852,walking,,,,,,,3.40353894234,2.3809940815,1.06066393852,,,,1,0,0,0,0,0,0,0,0,0,0
40268,B03,010-000-030-096,1243431059996999936,3.13243126869,1.88406264782,-0.0276926644146,walking,,,,3.13243126869,1.88406264782,-0.0276926644146,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40269,B03,020-000-033-111,1243431060023000064,3.17701029778,2.11251163483,1.29441225529,walking,,,,,,,,,,3.17701029778,2.11251163483,1.29441225529,1,0,0,0,0,0,0,0,0,0,0
40270,B03,010-000-024-033,1243431060049999872,3.06916546822,2.03272986412,0.121708460152,walking,3.06916546822,2.03272986412,0.121708460152,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40271,B03,020-000-032-221,1243431060076999936,3.40651512146,2.47520160675,1.03801560402,walking,,,,,,,3.40651512146,2.47520160675,1.03801560402,,,,1,0,0,0,0,0,0,0,0,0,0
40272,B03,010-000-030-096,1243431060103000064,3.19109106064,1.77762877941,0.0620827116072,walking,,,,3.19109106064,1.77762877941,0.0620827116072,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40273,B03,010-000-024-033,1243431060156999936,3.04003953934,2.00270962715,0.212485805154,walking,3.04003953934,2.00270962715,0.212485805154,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40274,B03,020-000-032-221,1243431060183000064,3.45423746109,2.32152223587,1.09073746204,walking,,,,,,,3.45423746109,2.32152223587,1.09073746204,,,,1,0,0,0,0,0,0,0,0,0,0
40275,B03,010-000-030-096,1243431060209999872,3.13822889328,1.86646556854,0.114029288292,walking,,,,3.13822889328,1.86646556854,0.114029288292,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40276,B03,010-000-024-033,1243431060267000064,3.03863477707,2.01565003395,0.197982296348,walking,3.03863477707,2.01565003395,0.197982296348,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
40277,B03,020-000-032-221,1243431060292999936,3.38549423218,2.18287062645,0.998111724854,walking,,,,,,,3.38549423218,2.18287062645,0.998111724854,,,,1,0,0,0,0,0,0,0,0,0,0
40278,B03,010-000-030-096,1243431060320000000,3.22086286545,1.77224338055,0.0284919831902,walking,,,,3.22086286545,1.77224338055,0.0284919831902,,,,,,,1,0,0,0,0,0,0,0,0,0,0
