,id,sensor_id,timestamps,x,y,z,activity_label,ankle_l_x,ankle_l_y,ankle_l_z,ankle_r_x,ankle_r_y,ankle_r_z,belt_x,belt_y,belt_z,chest_x,chest_y,chest_z,labelWalking,labelFalling,labelLyingDown,labelLying,labelSittingDown,labelSitting,labelStandingFromLying,labelOnAllFours,labelSittingOnTheGround,labelStandingFromSitting,labelStandingFromSittingOnTheGround
5830,A02,010-000-024-033,1243433424167000064,3.84361505508,2.03831791878,0.449618428946,walking,3.84361505508,2.03831791878,0.449618428946,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5831,A02,010-000-030-096,1243433424192999936,3.28813743591,1.77600371838,0.217290699482,walking,,,,3.28813743591,1.77600371838,0.217290699482,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5832,A02,020-000-033-111,1243433424223000064,3.79055023193,2.1089451313,1.2178658247,walking,,,,,,,,,,3.79055023193,2.1089451313,1.2178658247,1,0,0,0,0,0,0,0,0,0,0
5833,A02,020-000-032-221,1243433424249999872,4.82608032227,3.06159639359,2.01623558998,walking,,,,,,,4.82608032227,3.06159639359,2.01623558998,,,,1,0,0,0,0,0,0,0,0,0,0
5834,A02,010-000-024-033,1243433424276999936,3.88917708397,1.98323249817,0.341687232256,walking,3.88917708397,1.98323249817,0.341687232256,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5835,A02,010-000-024-033,1243433424383000064,3.86680579185,2.03792905807,0.454054147005,walking,3.86680579185,2.03792905807,0.454054147005,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5836,A02,010-000-030-096,1243433424409999872,3.7248044014,2.37532639503,0.430770218372,walking,,,,3.7248044014,2.37532639503,0.430770218372,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5837,A02,020-000-033-111,1243433424436999936,3.79886126518,2.07850670815,1.17241203785,walking,,,,,,,,,,3.79886126518,2.07850670815,1.17241203785,1,0,0,0,0,0,0,0,0,0,0
5838,A02,020-000-032-221,1243433424467000064,4.82405900955,3.06258177757,2.01076841354,walking,,,,,,,4.82405900955,3.06258177757,2.01076841354,,,,1,0,0,0,0,0,0,0,0,0,0
5839,A02,010-000-024-033,1243433424492999936,3.88916516304,2.05336117744,0.36120262742,walking,3.88916516304,2.05336117744,0.36120262742,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5840,A02,020-000-033-111,1243433424547000064,3.81238555908,1.92046487331,1.1589833498,walking,,,,,,,,,,3.81238555908,1.92046487331,1.1589833498,1,0,0,0,0,0,0,0,0,0,0
5841,A02,020-000-032-221,1243433424572999936,4.8230843544,3.06339645386,2.01507878304,walking,,,,,,,4.8230843544,3.06339645386,2.01507878304,,,,1,0,0,0,0,0,0,0,0,0,0
5842,A02,010-000-024-033,1243433424600000000,3.89298057556,2.0033223629,0.430994778872,walking,3.89298057556,2.0033223629,0.430994778872,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5843,A02,010-000-030-096,1243433424627000064,3.7337179184,2.3324546814,0.515466213226,walking,,,,3.7337179184,2.3324546814,0.515466213226,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5844,A02,020-000-033-111,1243433424652999936,3.80588555336,1.8785507679,1.2877317667,walking,,,,,,,,,,3.80588555336,1.8785507679,1.2877317667,1,0,0,0,0,0,0,0,0,0,0
5845,A02,020-000-032-221,1243433424680000000,3.7344379425,1.96169412136,1.01858448982,walking,,,,,,,3.7344379425,1.96169412136,1.01858448982,,,,1,0,0,0,0,0,0,0,0,0,0
5846,A02,010-000-024-033,1243433424707000064,3.84723925591,2.01037359238,0.419102281332,walking,3.84723925591,2.01037359238,0.419102281332,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5847,A02,020-000-033-111,1243433424763000064,3.8137409687,1.85383021832,1.20849740505,walking,,,,,,,,,,3.8137409687,1.85383021832,1.20849740505,1,0,0,0,0,0,0,0,0,0,0
5848,A02,020-000-032-221,1243433424790000128,3.77171468735,2.07247686386,0.951866745949,walking,,,,,,,3.77171468735,2.07247686386,0.951866745949,,,,1,0,0,0,0,0,0,0,0,0,0
5849,A02,010-000-024-033,1243433424816999936,3.89710950851,2.07317566872,0.426822185516,walking,3.89710950851,2.07317566872,0.426822185516,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5850,A02,010-000-030-096,1243433424843000064,3.7498729229,2.34150528908,0.417401790619,walking,,,,3.7498729229,2.34150528908,0.417401790619,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5851,A02,020-000-033-111,1243433424870000128,3.80519652367,1.99611771107,1.15485620499,walking,,,,,,,,,,3.80519652367,1.99611771107,1.15485620499,1,0,0,0,0,0,0,0,0,0,0
5852,A02,020-000-032-221,1243433424896999936,3.74129843712,2.06598615646,0.910154461861,walking,,,,,,,3.74129843712,2.06598615646,0.910154461861,,,,1,0,0,0,0,0,0,0,0,0,0
5853,A02,010-000-024-033,1243433424923000064,3.70209360123,2.08282899857,0.254420787096,walking,3.70209360123,2.08282899857,0.254420787096,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5854,A02,020-000-033-111,1243433424980000000,3.80940628052,1.99389719963,1.26045167446,walking,,,,,,,,,,3.80940628052,1.99389719963,1.26045167446,1,0,0,0,0,0,0,0,0,0,0
5855,A02,020-000-032-221,1243433425007000064,3.71954774857,1.82207345963,0.82032597065,walking,,,,,,,3.71954774857,1.82207345963,0.82032597065,,,,1,0,0,0,0,0,0,0,0,0,0
5856,A02,010-000-024-033,1243433425032999936,3.88108849525,2.05671644211,0.295659691095,walking,3.88108849525,2.05671644211,0.295659691095,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5857,A02,010-000-030-096,1243433425060000000,4.10734415054,2.77913117409,0.513948738575,walking,,,,4.10734415054,2.77913117409,0.513948738575,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5858,A02,020-000-033-111,1243433425087000064,0.0622519850731,3.38699483871,2.57922482491,walking,,,,,,,,,,0.0622519850731,3.38699483871,2.57922482491,1,0,0,0,0,0,0,0,0,0,0
5859,A02,020-000-032-221,1243433425112999936,3.33063912392,1.90385532379,0.862682640553,walking,,,,,,,3.33063912392,1.90385532379,0.862682640553,,,,1,0,0,0,0,0,0,0,0,0,0
5860,A02,010-000-024-033,1243433425140000000,3.77417612076,2.01813030243,0.0464074574411,walking,3.77417612076,2.01813030243,0.0464074574411,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5861,A02,020-000-033-111,1243433425192999936,3.31083607674,1.95900142193,1.17291772366,walking,,,,,,,,,,3.31083607674,1.95900142193,1.17291772366,1,0,0,0,0,0,0,0,0,0,0
5862,A02,020-000-032-221,1243433425223000064,3.39495682716,1.83786058426,0.853747427464,walking,,,,,,,3.39495682716,1.83786058426,0.853747427464,,,,1,0,0,0,0,0,0,0,0,0,0
5863,A02,010-000-024-033,1243433425249999872,3.62478280067,1.89586639404,0.192817837,walking,3.62478280067,1.89586639404,0.192817837,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5864,A02,010-000-030-096,1243433425276999936,3.97122693062,2.55521416664,0.623523116112,walking,,,,3.97122693062,2.55521416664,0.623523116112,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5865,A02,020-000-033-111,1243433425303000064,3.28087115288,1.98781096935,1.14201283455,walking,,,,,,,,,,3.28087115288,1.98781096935,1.14201283455,1,0,0,0,0,0,0,0,0,0,0
5866,A02,020-000-032-221,1243433425329999872,3.37389302254,1.87583816051,0.721834540367,walking,,,,,,,3.37389302254,1.87583816051,0.721834540367,,,,1,0,0,0,0,0,0,0,0,0,0
5867,A02,010-000-024-033,1243433425356999936,3.6563642025,2.13903689384,0.142796963453,walking,3.6563642025,2.13903689384,0.142796963453,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
