,id,sensor_id,timestamps,x,y,z,activity_label,ankle_l_x,ankle_l_y,ankle_l_z,ankle_r_x,ankle_r_y,ankle_r_z,belt_x,belt_y,belt_z,chest_x,chest_y,chest_z,labelWalking,labelFalling,labelLyingDown,labelLying,labelSittingDown,labelSitting,labelStandingFromLying,labelOnAllFours,labelSittingOnTheGround,labelStandingFromSitting,labelStandingFromSittingOnTheGround
76403,C04,010-000-024-033,1243439069316999936,4.69816541672,2.10156130791,0.295789808035,walking,4.69816541672,2.10156130791,0.295789808035,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
76404,C04,010-000-030-096,1243439069343000064,5.21717071533,1.69888997078,0.0398249216378,walking,,,,5.21717071533,1.69888997078,0.0398249216378,,,,,,,1,0,0,0,0,0,0,0,0,0,0
76405,C04,020-000-032-221,1243439069369999872,4.76484298706,2.15573596954,0.883473873138,walking,,,,,,,4.76484298706,2.15573596954,0.883473873138,,,,1,0,0,0,0,0,0,0,0,0,0
76406,C04,020-000-033-111,1243439069396999936,4.9402346611,2.1318385601,1.43456435204,walking,,,,,,,,,,4.9402346611,2.1318385601,1.43456435204,1,0,0,0,0,0,0,0,0,0,0
76407,C04,010-000-024-033,1243439069427000064,4.67578744888,2.06675386429,0.296863406897,walking,4.67578744888,2.06675386429,0.296863406897,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
76408,C04,010-000-030-096,1243439069452999936,5.28771877289,1.65301132202,-0.0345051176846,walking,,,,5.28771877289,1.65301132202,-0.0345051176846,,,,,,,1,0,0,0,0,0,0,0,0,0,0
76409,C04,020-000-033-111,1243439069507000064,4.91338729858,2.1441924572,1.41293072701,walking,,,,,,,,,,4.91338729858,2.1441924572,1.41293072701,1,0,0,0,0,0,0,0,0,0,0
76410,C04,010-000-024-033,1243439069532999936,4.75214099884,2.17364287376,0.1308773458,walking,4.75214099884,2.17364287376,0.1308773458,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
76411,C04,010-000-030-096,1243439069560000000,4.42256402969,2.66350913048,0.139217466116,walking,,,,4.42256402969,2.66350913048,0.139217466116,,,,,,,1,0,0,0,0,0,0,0,0,0,0
76412,C04,020-000-032-221,1243439069587000064,4.7413725853,2.16760516167,0.860008656979,walking,,,,,,,4.7413725853,2.16760516167,0.860008656979,,,,1,0,0,0,0,0,0,0,0,0,0
76413,C04,020-000-033-111,1243439069612999936,4.9249458313,2.10334706306,1.42095220089,walking,,,,,,,,,,4.9249458313,2.10334706306,1.42095220089,1,0,0,0,0,0,0,0,0,0,0
76414,C04,010-000-024-033,1243439069640000000,4.80430746078,2.17093420029,0.106962330639,walking,4.80430746078,2.17093420029,0.106962330639,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
76415,C04,010-000-030-096,1243439069670000128,4.46677207947,2.63653254509,0.152690201998,walking,,,,4.46677207947,2.63653254509,0.152690201998,,,,,,,1,0,0,0,0,0,0,0,0,0,0
76416,C04,020-000-033-111,1243439069723000064,4.87986898422,2.08713555336,1.42278862,walking,,,,,,,,,,4.87986898422,2.08713555336,1.42278862,1,0,0,0,0,0,0,0,0,0,0
76417,C04,010-000-030-096,1243439069776999936,4.778216362,2.14269042015,0.101798668504,walking,,,,4.778216362,2.14269042015,0.101798668504,,,,,,,1,0,0,0,0,0,0,0,0,0,0
