,id,sensor_id,timestamps,x,y,z,activity_label,ankle_l_x,ankle_l_y,ankle_l_z,ankle_r_x,ankle_r_y,ankle_r_z,belt_x,belt_y,belt_z,chest_x,chest_y,chest_z,labelWalking,labelFalling,labelLyingDown,labelLying,labelSittingDown,labelSitting,labelStandingFromLying,labelOnAllFours,labelSittingOnTheGround,labelStandingFromSitting,labelStandingFromSittingOnTheGround
27473,B01,020-000-032-221,1243430377523000064,1.52396023273,1.38504338264,0.971983730793,walking,,,,,,,1.52396023273,1.38504338264,0.971983730793,,,,1,0,0,0,0,0,0,0,0,0,0
27474,B01,010-000-024-033,1243430377550000128,1.48909318447,1.844876647,0.13672119379,walking,1.48909318447,1.844876647,0.13672119379,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
27475,B01,010-000-030-096,1243430377580000000,1.63593137264,1.36767852306,-0.0570348463953,walking,,,,1.63593137264,1.36767852306,-0.0570348463953,,,,,,,1,0,0,0,0,0,0,0,0,0,0
27476,B01,020-000-033-111,1243430377607000064,1.36560738087,1.31445908546,1.31382668018,walking,,,,,,,,,,1.36560738087,1.31445908546,1.31382668018,1,0,0,0,0,0,0,0,0,0,0
27477,B01,020-000-032-221,1243430377632999936,1.50787842274,1.39377534389,0.902425825596,walking,,,,,,,1.50787842274,1.39377534389,0.902425825596,,,,1,0,0,0,0,0,0,0,0,0,0
27478,B01,010-000-024-033,1243430377660000000,1.48230004311,1.84480750561,0.0940570235252,walking,1.48230004311,1.84480750561,0.0940570235252,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
27479,B01,020-000-033-111,1243430377712999936,1.50490832329,1.58003020287,1.21166932583,walking,,,,,,,,,,1.50490832329,1.58003020287,1.21166932583,1,0,0,0,0,0,0,0,0,0,0
27480,B01,020-000-032-221,1243430377740000000,1.54328596592,1.42000818253,0.959813177586,walking,,,,,,,1.54328596592,1.42000818253,0.959813177586,,,,1,0,0,0,0,0,0,0,0,0,0
27481,B01,010-000-024-033,1243430377767000064,1.49835216999,1.84910476208,0.0879699513316,walking,1.49835216999,1.84910476208,0.0879699513316,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
27482,B01,010-000-030-096,1243430377792999936,1.60633909702,1.48982322216,0.175885871053,walking,,,,1.60633909702,1.48982322216,0.175885871053,,,,,,,1,0,0,0,0,0,0,0,0,0,0
27483,B01,020-000-033-111,1243430377820000000,1.38583993912,1.29210805893,1.30549156666,walking,,,,,,,,,,1.38583993912,1.29210805893,1.30549156666,1,0,0,0,0,0,0,0,0,0,0
27484,B01,020-000-032-221,1243430377849999872,1.54922425747,1.43500769138,0.812651574612,walking,,,,,,,1.54922425747,1.43500769138,0.812651574612,,,,1,0,0,0,0,0,0,0,0,0,0
27485,B01,010-000-024-033,1243430377876999936,1.48538553715,1.84374713898,0.107223704457,walking,1.48538553715,1.84374713898,0.107223704457,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
27486,B01,020-000-033-111,1243430377929999872,1.3492307663,1.27430403233,1.26219546795,walking,,,,,,,,,,1.3492307663,1.27430403233,1.26219546795,1,0,0,0,0,0,0,0,0,0,0
27487,B01,020-000-032-221,1243430377956999936,1.59301590919,1.550303936,0.763470590115,walking,,,,,,,1.59301590919,1.550303936,0.763470590115,,,,1,0,0,0,0,0,0,0,0,0,0
27488,B01,010-000-024-033,1243430377983000064,1.53708696365,1.83794426918,0.296532005072,walking,1.53708696365,1.83794426918,0.296532005072,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
27489,B01,010-000-030-096,1243430378009999872,1.70325231552,1.31014215946,-0.178873673081,walking,,,,1.70325231552,1.31014215946,-0.178873673081,,,,,,,1,0,0,0,0,0,0,0,0,0,0
27490,B01,020-000-033-111,1243430378036999936,1.3823517561,1.3370064497,1.33310759068,walking,,,,,,,,,,1.3823517561,1.3370064497,1.33310759068,1,0,0,0,0,0,0,0,0,0,0
27491,B01,020-000-032-221,1243430378063000064,1.6966342926,1.66715562344,0.953131973743,walking,,,,,,,1.6966342926,1.66715562344,0.953131973743,,,,1,0,0,0,0,0,0,0,0,0,0
27492,B01,010-000-024-033,1243430378092999936,1.47910892963,1.81625056267,0.141907766461,walking,1.47910892963,1.81625056267,0.141907766461,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
27493,B01,020-000-033-111,1243430378147000064,1.35359036922,1.28178155422,1.25073647499,walking,,,,,,,,,,1.35359036922,1.28178155422,1.25073647499,1,0,0,0,0,0,0,0,0,0,0
